OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,OrderYear,OrderMonth,OrderDayOfWeek,AvgItemPrice,HasCoupon,CartUtilization,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200930,2024-12-16,C59554,Phone,2,456.04,382 Main St,TRK28182447,4,FREESHIP,912.08,2024,12,Monday,456.04,1,0.5,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
ORD200931,2024-01-01,C14005,Printer,2,40.23,623 Main St,TRK87567926,4,SAVE10,80.46,2024,1,Monday,40.23,1,0.5,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
ORD200932,2023-03-26,C26118,Laptop,2,72.39,168 Main St,TRK15334251,7,WINTER15,144.78,2023,3,Sunday,72.39,1,0.2857142857142857,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
ORD200933,2023-01-26,C59685,Monitor,2,394.16,255 Main St,TRK43718093,2,NoCoupon,788.32,2023,1,Thursday,394.16,0,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
ORD200934,2025-06-01,C40304,Laptop,4,119.84,692 Main St,TRK85790948,8,FREESHIP,479.36,2025,6,Sunday,119.84,1,0.5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
ORD200935,2023-11-24,C39593,Phone,3,692.71,398 Main St,TRK62405253,3,FREESHIP,2078.13,2023,11,Friday,692.71,1,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD200936,2024-01-12,C50612,Chair,4,56.66,737 Main St,TRK44140968,4,SAVE10,226.64,2024,1,Friday,56.66,1,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
ORD200937,2024-01-16,C39791,Chair,2,298.53,536 Main St,TRK46221436,5,WINTER15,597.06,2024,1,Tuesday,298.53,1,0.4,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
ORD200938,2023-07-12,C39017,Chair,3,331.46,696 Main St,TRK91155214,6,WINTER15,994.3799999999999,2023,7,Wednesday,331.46,1,0.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
ORD200939,2025-04-16,C48510,Laptop,2,521.4,212 Main St,TRK53152886,7,SAVE10,1042.8,2025,4,Wednesday,521.4,1,0.2857142857142857,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD200940,2023-03-27,C74003,Printer,4,305.32,679 Main St,TRK91525779,4,SAVE10,1221.28,2023,3,Monday,305.32,1,1.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
ORD200941,2023-07-17,C91155,Printer,5,111.7,599 Main St,TRK82162952,9,FREESHIP,558.5,2023,7,Monday,111.7,1,0.5555555555555556,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD200942,2023-09-29,C17591,Tablet,1,479.76,882 Main St,TRK56070470,1,NoCoupon,479.76,2023,9,Friday,479.76,0,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
ORD200943,2023-12-27,C43330,Monitor,3,193.49,355 Main St,TRK71594838,6,FREESHIP,580.47,2023,12,Wednesday,193.49,1,0.5,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
ORD200944,2024-12-16,C32687,Laptop,2,426.22,448 Main St,TRK98284560,7,WINTER15,852.44,2024,12,Monday,426.22,1,0.2857142857142857,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
ORD200945,2023-08-20,C79722,Tablet,5,276.44,619 Main St,TRK29976438,10,FREESHIP,1382.2,2023,8,Sunday,276.44,1,0.5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
ORD200946,2024-05-04,C65021,Phone,2,404.96,546 Main St,TRK20626179,4,SAVE10,809.92,2024,5,Saturday,404.96,1,0.5,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ORD200947,2023-09-07,C85520,Phone,4,465.66,119 Main St,TRK65994177,9,FREESHIP,1862.64,2023,9,Thursday,465.66,1,0.4444444444444444,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
ORD200948,2024-06-21,C94569,Phone,2,594.07,739 Main St,TRK79269291,2,NoCoupon,1188.14,2024,6,Friday,594.07,0,1.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
ORD200949,2023-11-09,C55778,Desk,5,110.38,319 Main St,TRK93797108,10,NoCoupon,551.9,2023,11,Thursday,110.38,0,0.5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ORD200950,2024-05-31,C19722,Laptop,1,596.24,891 Main St,TRK78094361,4,FREESHIP,596.24,2024,5,Friday,596.24,1,0.25,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
ORD200951,2024-07-22,C74928,Printer,2,306.24,589 Main St,TRK39845914,4,FREESHIP,612.48,2024,7,Monday,306.24,1,0.5,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
ORD200952,2025-02-27,C49111,Monitor,3,503.39,225 Main St,TRK45303393,5,NoCoupon,1510.17,2025,2,Thursday,503.39000000000004,0,0.6,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
ORD200953,2023-02-06,C43721,Phone,1,131.61,971 Main St,TRK89392104,2,FREESHIP,131.61,2023,2,Monday,131.61,1,0.5,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
ORD200954,2024-10-22,C68609,Chair,3,443.44,240 Main St,TRK58273778,3,FREESHIP,1330.32,2024,10,Tuesday,443.44,1,1.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
ORD200955,2023-01-23,C82068,Chair,1,408.13,164 Main St,TRK25779180,3,WINTER15,408.13,2023,1,Monday,408.13,1,0.3333333333333333,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
ORD200956,2024-04-11,C21191,Phone,2,160.98,381 Main St,TRK86246309,3,SAVE10,321.96,2024,4,Thursday,160.98,1,0.6666666666666666,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
ORD200957,2023-01-12,C73575,Monitor,5,643.89,851 Main St,TRK23387612,8,WINTER15,3219.45,2023,1,Thursday,643.89,1,0.625,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200958,2023-05-13,C82685,Desk,3,158.66,537 Main St,TRK70184320,7,WINTER15,475.98,2023,5,Saturday,158.66,1,0.42857142857142855,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
ORD200959,2024-04-13,C73996,Tablet,2,143.82,856 Main St,TRK74579570,6,SAVE10,287.64,2024,4,Saturday,143.82,1,0.3333333333333333,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
ORD200960,2023-12-11,C87687,Laptop,3,379.07,312 Main St,TRK60383805,3,WINTER15,1137.21,2023,12,Monday,379.07,1,1.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
ORD200961,2024-11-11,C55464,Phone,1,601.36,532 Main St,TRK81178598,1,NoCoupon,601.36,2024,11,Monday,601.36,0,1.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
ORD200962,2024-09-06,C12459,Phone,2,142.08,838 Main St,TRK30674085,4,SAVE10,284.16,2024,9,Friday,142.08,1,0.5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
ORD200963,2024-03-11,C88075,Chair,5,530.34,970 Main St,TRK42832976,9,FREESHIP,2651.7,2024,3,Monday,530.3399999999999,1,0.5555555555555556,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
ORD200964,2023-08-20,C18583,Phone,5,364.42,778 Main St,TRK43084595,10,SAVE10,1822.1,2023,8,Sunday,364.41999999999996,1,0.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
ORD200965,2025-06-18,C70412,Laptop,4,578.28,791 Main St,TRK22192783,5,FREESHIP,2313.12,2025,6,Wednesday,578.28,1,0.8,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
ORD200966,2025-05-20,C58503,Monitor,5,280.52,290 Main St,TRK12981657,7,WINTER15,1402.6,2025,5,Tuesday,280.52,1,0.7142857142857143,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
ORD200967,2025-05-06,C52879,Tablet,5,638.92,502 Main St,TRK67403284,5,FREESHIP,3194.6,2025,5,Tuesday,638.92,1,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
ORD200968,2024-02-08,C67870,Monitor,4,412.2,664 Main St,TRK72602178,6,WINTER15,1648.8,2024,2,Thursday,412.2,1,0.6666666666666666,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
ORD200969,2025-06-05,C19439,Desk,1,440.34,675 Main St,TRK25383993,2,WINTER15,440.34,2025,6,Thursday,440.34,1,0.5,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
ORD200970,2024-09-07,C72664,Desk,1,627.15,241 Main St,TRK86694331,5,SAVE10,627.15,2024,9,Saturday,627.15,1,0.2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD200971,2024-05-27,C32650,Monitor,2,605.26,934 Main St,TRK66648743,4,WINTER15,1210.52,2024,5,Monday,605.26,1,0.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
ORD200972,2024-06-09,C66438,Laptop,1,90.27,816 Main St,TRK32035271,5,SAVE10,90.27,2024,6,Sunday,90.27,1,0.2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
ORD200973,2025-06-09,C70010,Desk,5,230.77,141 Main St,TRK50594008,10,WINTER15,1153.85,2025,6,Monday,230.76999999999998,1,0.5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
ORD200974,2023-09-27,C30722,Desk,5,266.78,274 Main St,TRK52088168,5,NoCoupon,1333.9,2023,9,Wednesday,266.78000000000003,0,1.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
ORD200975,2023-05-18,C70529,Desk,1,105.92,974 Main St,TRK82165408,6,SAVE10,105.92,2023,5,Thursday,105.92,1,0.16666666666666666,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
ORD200976,2024-04-04,C18984,Tablet,3,589.3,650 Main St,TRK49298239,6,WINTER15,1767.9,2024,4,Thursday,589.3000000000001,1,0.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
ORD200977,2023-01-28,C85841,Chair,4,649.47,608 Main St,TRK99820544,8,SAVE10,2597.88,2023,1,Saturday,649.47,1,0.5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ORD200978,2024-06-25,C41508,Printer,4,107.49,993 Main St,TRK61047536,5,NoCoupon,429.96,2024,6,Tuesday,107.49,0,0.8,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ORD200979,2023-05-31,C75018,Monitor,3,669.06,299 Main St,TRK51794806,7,SAVE10,2007.18,2023,5,Wednesday,669.0600000000001,1,0.42857142857142855,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
ORD200980,2023-10-14,C84320,Chair,3,69.65,107 Main St,TRK81093218,7,WINTER15,208.95,2023,10,Saturday,69.64999999999999,1,0.42857142857142855,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD200981,2023-11-26,C12609,Phone,4,136.83,490 Main St,TRK56379337,8,SAVE10,547.32,2023,11,Sunday,136.83,1,0.5,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
ORD200982,2024-09-06,C64935,Monitor,1,304.11,707 Main St,TRK42969065,2,SAVE10,304.11,2024,9,Friday,304.11,1,0.5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
ORD200983,2024-11-24,C67528,Monitor,4,296.28,110 Main St,TRK60865210,5,SAVE10,1185.12,2024,11,Sunday,296.28,1,0.8,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
ORD200984,2025-02-28,C44176,Desk,1,77.64,706 Main St,TRK68704764,1,FREESHIP,77.64,2025,2,Friday,77.64,1,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
ORD200985,2024-07-20,C92788,Desk,1,243.71,948 Main St,TRK83835361,6,SAVE10,243.71,2024,7,Saturday,243.71,1,0.16666666666666666,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
ORD200986,2024-09-07,C69213,Laptop,4,644.96,533 Main St,TRK67837331,7,FREESHIP,2579.84,2024,9,Saturday,644.96,1,0.5714285714285714,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
ORD200987,2025-06-05,C67387,Phone,5,283.73,436 Main St,TRK54120003,8,FREESHIP,1418.65,2025,6,Thursday,283.73,1,0.625,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
ORD200988,2025-02-04,C90318,Desk,2,629.56,818 Main St,TRK52765043,5,WINTER15,1259.12,2025,2,Tuesday,629.56,1,0.4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
ORD200989,2023-03-23,C49995,Laptop,4,246.11,559 Main St,TRK33212013,4,SAVE10,984.44,2023,3,Thursday,246.11,1,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
ORD200990,2023-11-19,C52313,Phone,2,418.26,913 Main St,TRK67368559,2,SAVE10,836.52,2023,11,Sunday,418.26,1,1.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
ORD200991,2024-05-09,C10211,Desk,5,127.18,598 Main St,TRK68938335,10,FREESHIP,635.9000000000001,2024,5,Thursday,127.18000000000002,1,0.5,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
ORD200992,2024-08-27,C97907,Printer,3,586.21,933 Main St,TRK89637569,4,WINTER15,1758.63,2024,8,Tuesday,586.21,1,0.75,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
ORD200993,2024-04-06,C61384,Monitor,3,267.45,576 Main St,TRK33323210,5,WINTER15,802.3499999999999,2024,4,Saturday,267.45,1,0.6,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
ORD200994,2024-06-27,C27613,Tablet,4,615.65,971 Main St,TRK63701318,9,WINTER15,2462.6,2024,6,Thursday,615.65,1,0.4444444444444444,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
ORD200995,2023-11-18,C99271,Monitor,2,113.29,959 Main St,TRK87832736,5,SAVE10,226.58,2023,11,Saturday,113.29,1,0.4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
ORD200996,2024-04-28,C28648,Monitor,4,473.86,101 Main St,TRK92240846,7,SAVE10,1895.44,2024,4,Sunday,473.86,1,0.5714285714285714,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
ORD200997,2023-11-27,C26210,Laptop,3,444.75,805 Main St,TRK40616861,6,SAVE10,1334.25,2023,11,Monday,444.75,1,0.5,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
ORD200998,2023-05-19,C90350,Phone,2,183.67,783 Main St,TRK22824230,6,SAVE10,367.34,2023,5,Friday,183.67,1,0.3333333333333333,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
ORD200999,2023-12-24,C61957,Printer,1,483.38,652 Main St,TRK43983841,6,FREESHIP,483.38,2023,12,Sunday,483.38,1,0.16666666666666666,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ORD201000,2023-06-21,C90132,Printer,5,260.93,582 Main St,TRK52664903,9,SAVE10,1304.65,2023,6,Wednesday,260.93,1,0.5555555555555556,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
ORD201001,2023-12-08,C31371,Printer,2,253.68,122 Main St,TRK19554327,6,NoCoupon,507.36,2023,12,Friday,253.68,0,0.3333333333333333,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
ORD201002,2025-06-19,C83911,Tablet,4,699.88,944 Main St,TRK33188106,5,WINTER15,2799.52,2025,6,Thursday,699.88,1,0.8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ORD201003,2023-01-11,C84700,Printer,5,319.97,582 Main St,TRK14706969,7,SAVE10,1599.85,2023,1,Wednesday,319.96999999999997,1,0.7142857142857143,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ORD201004,2025-06-09,C87529,Chair,4,246.91,296 Main St,TRK15739505,8,SAVE10,987.64,2025,6,Monday,246.91,1,0.5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
ORD201005,2023-03-02,C38065,Printer,3,392.85,426 Main St,TRK11448295,6,NoCoupon,1178.55,2023,3,Thursday,392.84999999999997,0,0.5,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
ORD201006,2024-05-27,C27435,Tablet,5,420.98,860 Main St,TRK91458233,7,SAVE10,2104.9,2024,5,Monday,420.98,1,0.7142857142857143,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
ORD201007,2024-03-20,C46651,Monitor,2,73.26,839 Main St,TRK60444502,4,WINTER15,146.52,2024,3,Wednesday,73.26,1,0.5,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
ORD201008,2023-01-13,C62557,Monitor,3,410.88,257 Main St,TRK12742366,8,FREESHIP,1232.64,2023,1,Friday,410.88000000000005,1,0.375,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD201009,2023-09-02,C54494,Tablet,2,176.46,696 Main St,TRK95958645,2,FREESHIP,352.92,2023,9,Saturday,176.46,1,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
ORD201010,2023-03-31,C33729,Monitor,3,659.57,533 Main St,TRK35649833,6,SAVE10,1978.71,2023,3,Friday,659.57,1,0.5,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD201011,2024-12-03,C47823,Phone,2,478.36,654 Main St,TRK22271097,3,NoCoupon,956.72,2024,12,Tuesday,478.36,0,0.6666666666666666,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
ORD201012,2024-12-03,C84570,Printer,4,30.05,301 Main St,TRK12551882,6,NoCoupon,120.2,2024,12,Tuesday,30.05,0,0.6666666666666666,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
ORD201013,2025-04-26,C91123,Laptop,4,300.56,842 Main St,TRK49568409,9,FREESHIP,1202.24,2025,4,Saturday,300.56,1,0.4444444444444444,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
ORD201014,2024-02-04,C92548,Tablet,5,226.45,160 Main St,TRK21682892,6,FREESHIP,1132.25,2024,2,Sunday,226.45,1,0.8333333333333334,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
ORD201015,2024-01-26,C97454,Printer,2,349.4,892 Main St,TRK73249329,2,SAVE10,698.8,2024,1,Friday,349.4,1,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
ORD201016,2023-12-29,C20257,Tablet,5,268.78,669 Main St,TRK62135578,7,WINTER15,1343.9,2023,12,Friday,268.78000000000003,1,0.7142857142857143,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
ORD201017,2024-08-25,C51694,Chair,2,680.85,953 Main St,TRK83122112,6,FREESHIP,1361.7,2024,8,Sunday,680.85,1,0.3333333333333333,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
ORD201018,2023-07-08,C77499,Laptop,3,182.48,209 Main St,TRK20703086,3,NoCoupon,547.4399999999999,2023,7,Saturday,182.48,0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD201019,2024-04-06,C28386,Desk,1,277.09,293 Main St,TRK32954229,2,SAVE10,277.09,2024,4,Saturday,277.09,1,0.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
ORD201020,2024-04-22,C50211,Tablet,2,26.5,312 Main St,TRK47787981,3,SAVE10,53.0,2024,4,Monday,26.5,1,0.6666666666666666,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
ORD201021,2023-10-23,C74519,Phone,3,315.27,309 Main St,TRK97351945,4,SAVE10,945.81,2023,10,Monday,315.27,1,0.75,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD201022,2025-02-24,C19071,Tablet,3,450.98,396 Main St,TRK66537096,8,SAVE10,1352.94,2025,2,Monday,450.98,1,0.375,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
ORD201023,2024-09-23,C65251,Laptop,5,233.67,291 Main St,TRK32059025,10,NoCoupon,1168.35,2024,9,Monday,233.67,0,0.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ORD201024,2024-01-29,C90612,Chair,3,367.75,731 Main St,TRK93022878,7,FREESHIP,1103.25,2024,1,Monday,367.75,1,0.42857142857142855,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
ORD201025,2025-05-17,C28406,Chair,1,23.53,174 Main St,TRK98841457,2,FREESHIP,23.53,2025,5,Saturday,23.53,1,0.5,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
ORD201026,2023-05-01,C55454,Monitor,1,677.48,807 Main St,TRK13281370,1,WINTER15,677.48,2023,5,Monday,677.48,1,1.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
ORD201027,2024-05-21,C93467,Laptop,4,554.83,983 Main St,TRK77377373,6,NoCoupon,2219.32,2024,5,Tuesday,554.83,0,0.6666666666666666,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
ORD201028,2023-02-17,C60042,Desk,4,440.31,610 Main St,TRK84651559,6,NoCoupon,1761.24,2023,2,Friday,440.31,0,0.6666666666666666,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD201029,2025-03-01,C44733,Desk,1,87.06,851 Main St,TRK41500198,4,FREESHIP,87.06,2025,3,Saturday,87.06,1,0.25,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
ORD201030,2023-10-02,C61773,Phone,4,245.28,176 Main St,TRK12936357,6,WINTER15,981.12,2023,10,Monday,245.28,1,0.6666666666666666,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
ORD201031,2023-02-28,C59183,Phone,5,664.51,136 Main St,TRK18129706,8,SAVE10,3322.55,2023,2,Tuesday,664.51,1,0.625,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
ORD201032,2023-04-20,C26188,Chair,1,618.68,990 Main St,TRK61634201,6,WINTER15,618.68,2023,4,Thursday,618.68,1,0.16666666666666666,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
ORD201033,2024-12-24,C20338,Monitor,1,370.85,331 Main St,TRK30654048,2,FREESHIP,370.85,2024,12,Tuesday,370.85,1,0.5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
ORD201034,2024-06-16,C84524,Printer,4,517.98,766 Main St,TRK76751888,8,FREESHIP,2071.92,2024,6,Sunday,517.98,1,0.5,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
ORD201035,2023-11-12,C70315,Laptop,4,506.11,911 Main St,TRK97732085,5,NoCoupon,2024.44,2023,11,Sunday,506.11,0,0.8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
ORD201036,2024-05-31,C98278,Phone,3,413.83,552 Main St,TRK49684737,8,SAVE10,1241.49,2024,5,Friday,413.83,1,0.375,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
ORD201037,2023-12-13,C32347,Printer,1,249.81,408 Main St,TRK54073964,1,SAVE10,249.81,2023,12,Wednesday,249.81,1,1.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ORD201038,2025-03-15,C77961,Tablet,3,362.53,422 Main St,TRK28969024,5,NoCoupon,1087.59,2025,3,Saturday,362.53,0,0.6,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
ORD201039,2025-06-28,C49137,Desk,2,299.23,177 Main St,TRK79362428,2,WINTER15,598.46,2025,6,Saturday,299.23,1,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD201040,2023-11-15,C13169,Tablet,1,536.07,932 Main St,TRK66288666,5,FREESHIP,536.07,2023,11,Wednesday,536.07,1,0.2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
ORD201041,2023-02-11,C21167,Monitor,4,558.9,948 Main St,TRK97737564,9,WINTER15,2235.6,2023,2,Saturday,558.9,1,0.4444444444444444,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
ORD201042,2024-12-09,C59724,Tablet,2,409.75,414 Main St,TRK67878272,2,WINTER15,819.5,2024,12,Monday,409.75,1,1.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
ORD201043,2025-01-11,C43965,Tablet,2,179.96,675 Main St,TRK94346739,5,NoCoupon,359.92,2025,1,Saturday,179.96,0,0.4,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
ORD201044,2025-06-22,C63018,Printer,1,38.49,215 Main St,TRK52335337,4,FREESHIP,38.49,2025,6,Sunday,38.49,1,0.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
ORD201045,2024-09-20,C11893,Laptop,5,316.4,671 Main St,TRK72012758,7,NoCoupon,1582.0,2024,9,Friday,316.4,0,0.7142857142857143,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
ORD201046,2024-10-07,C85421,Tablet,3,547.15,466 Main St,TRK16524006,4,WINTER15,1641.45,2024,10,Monday,547.15,1,0.75,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
ORD201047,2023-06-23,C81726,Chair,4,540.34,394 Main St,TRK69872994,6,WINTER15,2161.36,2023,6,Friday,540.34,1,0.6666666666666666,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
ORD201048,2024-09-09,C57601,Monitor,4,73.65,889 Main St,TRK21153699,9,NoCoupon,294.6,2024,9,Monday,73.65,0,0.4444444444444444,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
ORD201049,2024-07-18,C60575,Desk,5,391.86,587 Main St,TRK44468232,6,NoCoupon,1959.3,2024,7,Thursday,391.86,0,0.8333333333333334,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
ORD201050,2023-08-20,C70659,Laptop,5,69.7,722 Main St,TRK49663597,9,NoCoupon,348.5,2023,8,Sunday,69.7,0,0.5555555555555556,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
ORD201051,2025-03-05,C35043,Monitor,5,26.43,820 Main St,TRK65097450,5,FREESHIP,132.15,2025,3,Wednesday,26.43,1,1.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
ORD201052,2023-09-11,C12301,Tablet,1,531.74,493 Main St,TRK25145796,1,WINTER15,531.74,2023,9,Monday,531.74,1,1.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
ORD201053,2024-09-15,C32798,Phone,2,496.62,679 Main St,TRK37375451,2,SAVE10,993.24,2024,9,Sunday,496.62,1,1.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
ORD201054,2023-11-29,C42949,Printer,1,660.66,447 Main St,TRK46415143,3,WINTER15,660.66,2023,11,Wednesday,660.66,1,0.3333333333333333,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
ORD201055,2023-10-23,C10787,Monitor,4,274.82,932 Main St,TRK91512567,9,WINTER15,1099.28,2023,10,Monday,274.82,1,0.4444444444444444,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
ORD201056,2024-06-14,C26152,Phone,2,486.35,790 Main St,TRK49382455,6,SAVE10,972.7,2024,6,Friday,486.35,1,0.3333333333333333,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
ORD201057,2024-09-24,C46210,Laptop,3,428.88,535 Main St,TRK81611937,3,WINTER15,1286.64,2024,9,Tuesday,428.88000000000005,1,1.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
ORD201058,2023-09-08,C32943,Desk,2,412.14,127 Main St,TRK26949106,2,FREESHIP,824.28,2023,9,Friday,412.14,1,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
